statenum,QUARTER,wagebins,count,pop,cpi,MW,TREATMENT
24,2006Q3,115,31291,18707928,109.2,7.75,0
24,2006Q3,112,37657,18707928,109.2,7.75,0
24,2006Q3,150,44866,18707928,109.2,7.75,0
24,2006Q3,151,14302,18707928,109.2,7.75,0
24,2006Q3,22,2396,18707928,109.2,7.75,0
24,2006Q3,91,21543,18707928,109.2,7.75,0
24,2006Q3,27,4191,18707928,109.2,7.75,0
24,2006Q3,137,9790,18707928,109.2,7.75,0
24,2006Q3,130,22145,18707928,109.2,7.75,0
24,2006Q3,157,10903,18707928,109.2,7.75,0
24,2006Q3,160,16469,18707928,109.2,7.75,0
24,2006Q3,92,32111,18707928,109.2,7.75,0
24,2006Q3,29,4749,18707928,109.2,7.75,0
24,2006Q3,53,48526,18707928,109.2,7.75,0
24,2006Q3,138,15044,18707928,109.2,7.75,0
24,2006Q3,24,3484,18707928,109.2,7.75,0
24,2006Q3,31,4844,18707928,109.2,7.75,0
24,2006Q3,133,21053,18707928,109.2,7.75,0
24,2006Q3,119,12385,18707928,109.2,7.75,0
24,2006Q3,152,14858,18707928,109.2,7.75,0
24,2006Q3,17,600,18707928,109.2,7.75,0
24,2006Q3,159,9914,18707928,109.2,7.75,0
24,2006Q3,21,1398,18707928,109.2,7.75,0
24,2006Q3,156,13314,18707928,109.2,7.75,0
24,2006Q3,25,1846,18707928,109.2,7.75,0
24,2006Q3,18,1359,18707928,109.2,7.75,0
24,2006Q3,15,211,18707928,109.2,7.75,0
24,2006Q3,28,1448,18707928,109.2,7.75,0
24,2006Q3,23,949,18707928,109.2,7.75,0
24,2006Q3,19,892,18707928,109.2,7.75,0
24,2006Q4,85,77878,18767687,109.5,7.75,0
24,2006Q4,141,57734,18767687,109.5,7.75,0
24,2006Q4,88,60540,18767687,109.5,7.75,0
24,2006Q4,33,24591,18767687,109.5,7.75,0
24,2006Q4,66,135585,18767687,109.5,7.75,0
24,2006Q4,155,23350,18767687,109.5,7.75,0
24,2006Q4,47,367185,18767687,109.5,7.75,0
24,2006Q4,75,241932,18767687,109.5,7.75,0
24,2006Q4,90,116438,18767687,109.5,7.75,0
24,2006Q4,37,204227,18767687,109.5,7.75,0
24,2006Q4,89,99171,18767687,109.5,7.75,0
24,2006Q4,57,100612,18767687,109.5,7.75,0
24,2006Q4,61,171647,18767687,109.5,7.75,0
24,2006Q4,76,63801,18767687,109.5,7.75,0
24,2006Q4,108,120226,18767687,109.5,7.75,0
24,2006Q4,136,34385,18767687,109.5,7.75,0
24,2006Q4,99,58177,18767687,109.5,7.75,0
24,2006Q4,45,113985,18767687,109.5,7.75,0
24,2006Q4,38,274070,18767687,109.5,7.75,0
24,2006Q4,39,69341,18767687,109.5,7.75,0
24,2006Q4,77,104998,18767687,109.5,7.75,0
24,2006Q4,81,49001,18767687,109.5,7.75,0
24,2006Q4,103,131150,18767687,109.5,7.75,0
24,2006Q4,122,51346,18767687,109.5,7.75,0
24,2006Q4,71,157196,18767687,109.5,7.75,0
24,2006Q4,50,54822,18767687,109.5,7.75,0
24,2006Q4,52,164713,18767687,109.5,7.75,0
24,2006Q4,55,31565,18767687,109.5,7.75,0
24,2006Q4,94,168296,18767687,109.5,7.75,0
24,2006Q4,78,70204,18767687,109.5,7.75,0
24,2006Q4,59,134935,18767687,109.5,7.75,0
24,2006Q4,51,27938,18767687,109.5,7.75,0
24,2006Q4,15,221,18767687,109.5,7.75,0
24,2006Q4,73,89560,18767687,109.5,7.75,0
24,2006Q4,87,51988,18767687,109.5,7.75,0
24,2006Q4,120,39806,18767687,109.5,7.75,0
24,2006Q4,46,51556,18767687,109.5,7.75,0
24,2006Q4,42,137884,18767687,109.5,7.75,0
24,2006Q4,36,111318,18767687,109.5,7.75,0
24,2006Q4,116,41388,18767687,109.5,7.75,0
24,2006Q4,95,42417,18767687,109.5,7.75,0
24,2006Q4,117,153307,18767687,109.5,7.75,0
24,2006Q4,65,104512,18767687,109.5,7.75,0
24,2006Q4,80,155878,18767687,109.5,7.75,0
24,2006Q4,135,51612,18767687,109.5,7.75,0
24,2006Q4,149,26732,18767687,109.5,7.75,0
24,2006Q4,43,94978,18767687,109.5,7.75,0
24,2006Q4,100,30123,18767687,109.5,7.75,0
24,2006Q4,140,84122,18767687,109.5,7.75,0
24,2006Q4,84,165995,18767687,109.5,7.75,0
24,2006Q4,121,35373,18767687,109.5,7.75,0
24,2006Q4,41,71665,18767687,109.5,7.75,0
24,2006Q4,150,24139,18767687,109.5,7.75,0
24,2006Q4,67,72738,18767687,109.5,7.75,0
24,2006Q4,153,15733,18767687,109.5,7.75,0
24,2006Q4,40,124966,18767687,109.5,7.75,0
24,2006Q4,104,24231,18767687,109.5,7.75,0
24,2006Q4,91,40126,18767687,109.5,7.75,0
24,2006Q4,64,62754,18767687,109.5,7.75,0
24,2006Q4,151,13847,18767687,109.5,7.75,0
24,2006Q4,144,37591,18767687,109.5,7.75,0
24,2006Q4,148,16306,18767687,109.5,7.75,0
24,2006Q4,109,21556,18767687,109.5,7.75,0
24,2006Q4,74,70978,18767687,109.5,7.75,0
24,2006Q4,60,54149,18767687,109.5,7.75,0
24,2006Q4,129,39207,18767687,109.5,7.75,0
24,2006Q4,113,63608,18767687,109.5,7.75,0
24,2006Q4,110,48053,18767687,109.5,7.75,0
24,2006Q4,68,111112,18767687,109.5,7.75,0
24,2006Q4,126,47792,18767687,109.5,7.75,0
24,2006Q4,54,70956,18767687,109.5,7.75,0
24,2006Q4,158,16397,18767687,109.5,7.75,0
24,2006Q4,44,47778,18767687,109.5,7.75,0
24,2006Q4,145,19649,18767687,109.5,7.75,0
24,2006Q4,98,89549,18767687,109.5,7.75,0
24,2006Q4,118,19732,18767687,109.5,7.75,0
24,2006Q4,53,36968,18767687,109.5,7.75,0
24,2006Q4,82,74850,18767687,109.5,7.75,0
24,2006Q4,86,45294,18767687,109.5,7.75,0
24,2006Q4,58,48111,18767687,109.5,7.75,0
24,2006Q4,34,15564,18767687,109.5,7.75,0
24,2006Q4,123,30815,18767687,109.5,7.75,0
24,2006Q4,79,116274,18767687,109.5,7.75,0
24,2006Q4,127,23466,18767687,109.5,7.75,0
24,2006Q4,131,56399,18767687,109.5,7.75,0
24,2006Q4,93,104351,18767687,109.5,7.75,0
24,2006Q4,70,268884,18767687,109.5,7.75,0
24,2006Q4,107,57206,18767687,109.5,7.75,0
24,2006Q4,72,93141,18767687,109.5,7.75,0
24,2006Q4,111,35414,18767687,109.5,7.75,0
24,2006Q4,106,43269,18767687,109.5,7.75,0
24,2006Q4,128,49280,18767687,109.5,7.75,0
24,2006Q4,35,35820,18767687,109.5,7.75,0
24,2006Q4,114,22085,18767687,109.5,7.75,0
24,2006Q4,96,51346,18767687,109.5,7.75,0
24,2006Q4,132,19837,18767687,109.5,7.75,0
24,2006Q4,69,54493,18767687,109.5,7.75,0
24,2006Q4,125,24918,18767687,109.5,7.75,0
24,2006Q4,101,48698,18767687,109.5,7.75,0
24,2006Q4,49,61963,18767687,109.5,7.75,0
24,2006Q4,83,55517,18767687,109.5,7.75,0
24,2006Q4,62,45834,18767687,109.5,7.75,0
24,2006Q4,63,61726,18767687,109.5,7.75,0
24,2006Q4,124,35089,18767687,109.5,7.75,0
24,2006Q4,105,48505,18767687,109.5,7.75,0
24,2006Q4,48,41287,18767687,109.5,7.75,0
24,2006Q4,22,1957,18767687,109.5,7.75,0
24,2006Q4,160,11678,18767687,109.5,7.75,0
24,2006Q4,147,21666,18767687,109.5,7.75,0
24,2006Q4,102,32402,18767687,109.5,7.75,0
24,2006Q4,137,14931,18767687,109.5,7.75,0
24,2006Q4,130,26349,18767687,109.5,7.75,0
24,2006Q4,97,33755,18767687,109.5,7.75,0
24,2006Q4,119,26378,18767687,109.5,7.75,0
24,2006Q4,139,28910,18767687,109.5,7.75,0
24,2006Q4,27,6323,18767687,109.5,7.75,0
24,2006Q4,142,17906,18767687,109.5,7.75,0
24,2006Q4,115,40552,18767687,109.5,7.75,0
24,2006Q4,146,24553,18767687,109.5,7.75,0
24,2006Q4,92,43093,18767687,109.5,7.75,0
24,2006Q4,112,92651,18767687,109.5,7.75,0
24,2006Q4,19,3446,18767687,109.5,7.75,0
24,2006Q4,134,44135,18767687,109.5,7.75,0
24,2006Q4,154,28579,18767687,109.5,7.75,0
24,2006Q4,152,19156,18767687,109.5,7.75,0
24,2006Q4,32,3000,18767687,109.5,7.75,0
24,2006Q4,156,13137,18767687,109.5,7.75,0
24,2006Q4,143,19564,18767687,109.5,7.75,0
24,2006Q4,133,14161,18767687,109.5,7.75,0
24,2006Q4,30,3585,18767687,109.5,7.75,0
24,2006Q4,159,11654,18767687,109.5,7.75,0
24,2006Q4,31,6158,18767687,109.5,7.75,0
24,2006Q4,56,176771,18767687,109.5,7.75,0
24,2006Q4,138,13166,18767687,109.5,7.75,0
24,2006Q4,26,1804,18767687,109.5,7.75,0
24,2006Q4,29,1826,18767687,109.5,7.75,0
24,2006Q4,20,2520,18767687,109.5,7.75,0
24,2006Q4,25,521,18767687,109.5,7.75,0
24,2006Q4,24,2803,18767687,109.5,7.75,0
24,2006Q4,157,26216,18767687,109.5,7.75,0
24,2006Q4,17,547,18767687,109.5,7.75,0
24,2006Q4,18,425,18767687,109.5,7.75,0
24,2006Q4,28,5224,18767687,109.5,7.75,0
24,2006Q4,14,107,18767687,109.5,7.75,0
24,2006Q4,21,1672,18767687,109.5,7.75,0
24,2006Q4,23,1206,18767687,109.5,7.75,0
35,2006Q1,160,46034,30448107,108.666666666667,7.75,0
35,2006Q1,43,363843,30448107,108.666666666667,7.75,0
35,2006Q1,22,7175,30448107,108.666666666667,7.75,0
35,2006Q1,113,261000,30448107,108.666666666667,7.75,0
35,2006Q1,130,47927,30448107,108.666666666667,7.75,0
35,2006Q1,84,91159,30448107,108.666666666667,7.75,0
35,2006Q1,94,272554,30448107,108.666666666667,7.75,0
35,2006Q1,34,56952,30448107,108.666666666667,7.75,0
35,2006Q1,38,375349,30448107,108.666666666667,7.75,0
35,2006Q1,136,157391,30448107,108.666666666667,7.75,0
35,2006Q1,96,45861,30448107,108.666666666667,7.75,0
35,2006Q1,71,436263,30448107,108.666666666667,7.75,0
35,2006Q1,54,61007,30448107,108.666666666667,7.75,0
35,2006Q1,108,78111,30448107,108.666666666667,7.75,0
35,2006Q1,85,309627,30448107,108.666666666667,7.75,0
35,2006Q1,91,230707,30448107,108.666666666667,7.75,0
35,2006Q1,104,261967,30448107,108.666666666667,7.75,0
35,2006Q1,61,146339,30448107,108.666666666667,7.75,0
35,2006Q1,127,112749,30448107,108.666666666667,7.75,0
35,2006Q1,59,182745,30448107,108.666666666667,7.75,0
35,2006Q1,102,126394,30448107,108.666666666667,7.75,0
35,2006Q1,52,280968,30448107,108.666666666667,7.75,0
35,2006Q1,41,52299,30448107,108.666666666667,7.75,0
35,2006Q1,120,49160,30448107,108.666666666667,7.75,0
35,2006Q1,133,69456,30448107,108.666666666667,7.75,0
35,2006Q1,76,208821,30448107,108.666666666667,7.75,0
35,2006Q1,33,150873,30448107,108.666666666667,7.75,0
35,2006Q1,150,65764,30448107,108.666666666667,7.75,0
35,2006Q1,112,34362,30448107,108.666666666667,7.75,0
35,2006Q1,158,33950,30448107,108.666666666667,7.75,0
35,2006Q1,141,111579,30448107,108.666666666667,7.75,0
35,2006Q1,49,74087,30448107,108.666666666667,7.75,0
35,2006Q1,68,122768,30448107,108.666666666667,7.75,0
35,2006Q1,99,239496,30448107,108.666666666667,7.75,0
35,2006Q1,118,302682,30448107,108.666666666667,7.75,0
35,2006Q1,36,241728,30448107,108.666666666667,7.75,0
35,2006Q1,40,182630,30448107,108.666666666667,7.75,0
35,2006Q1,75,173153,30448107,108.666666666667,7.75,0
35,2006Q1,56,50086,30448107,108.666666666667,7.75,0
35,2006Q1,50,129164,30448107,108.666666666667,7.75,0
35,2006Q1,92,77085,30448107,108.666666666667,7.75,0
35,2006Q1,97,110760,30448107,108.666666666667,7.75,0
35,2006Q1,114,25045,30448107,108.666666666667,7.75,0
35,2006Q1,47,444632,30448107,108.666666666667,7.75,0
35,2006Q1,44,81751,30448107,108.666666666667,7.75,0
35,2006Q1,73,126312,30448107,108.666666666667,7.75,0
35,2006Q1,77,89942,30448107,108.666666666667,7.75,0
35,2006Q1,82,124446,30448107,108.666666666667,7.75,0
35,2006Q1,57,420314,30448107,108.666666666667,7.75,0
35,2006Q1,86,96509,30448107,108.666666666667,7.75,0
35,2006Q1,62,215657,30448107,108.666666666667,7.75,0
35,2006Q1,37,160081,30448107,108.666666666667,7.75,0
35,2006Q1,100,67609,30448107,108.666666666667,7.75,0
35,2006Q1,35,178562,30448107,108.666666666667,7.75,0
35,2006Q1,116,54156,30448107,108.666666666667,7.75,0
35,2006Q1,95,199645,30448107,108.666666666667,7.75,0
35,2006Q1,155,76949,30448107,108.666666666667,7.75,0
35,2006Q1,25,8169,30448107,108.666666666667,7.75,0
35,2006Q1,123,90244,30448107,108.666666666667,7.75,0
35,2006Q1,83,107144,30448107,108.666666666667,7.75,0
35,2006Q1,87,117045,30448107,108.666666666667,7.75,0
35,2006Q1,55,100737,30448107,108.666666666667,7.75,0
35,2006Q1,145,90414,30448107,108.666666666667,7.75,0
35,2006Q1,109,204101,30448107,108.666666666667,7.75,0
35,2006Q1,142,75090,30448107,108.666666666667,7.75,0
35,2006Q1,81,71266,30448107,108.666666666667,7.75,0
35,2006Q1,135,48945,30448107,108.666666666667,7.75,0
35,2006Q1,51,45371,30448107,108.666666666667,7.75,0
35,2006Q1,66,310746,30448107,108.666666666667,7.75,0
35,2006Q1,89,111162,30448107,108.666666666667,7.75,0
35,2006Q1,121,70285,30448107,108.666666666667,7.75,0
35,2006Q1,139,27543,30448107,108.666666666667,7.75,0
35,2006Q1,93,78398,30448107,108.666666666667,7.75,0
35,2006Q1,151,88731,30448107,108.666666666667,7.75,0
35,2006Q1,147,78914,30448107,108.666666666667,7.75,0
35,2006Q1,128,27333,30448107,108.666666666667,7.75,0
35,2006Q1,80,315079,30448107,108.666666666667,7.75,0
35,2006Q1,125,89933,30448107,108.666666666667,7.75,0
35,2006Q1,63,64384,30448107,108.666666666667,7.75,0
35,2006Q1,60,47476,30448107,108.666666666667,7.75,0
35,2006Q1,105,27688,30448107,108.666666666667,7.75,0
35,2006Q1,20,1327,30448107,108.666666666667,7.75,0
35,2006Q1,111,65408,30448107,108.666666666667,7.75,0
35,2006Q1,65,76142,30448107,108.666666666667,7.75,0
35,2006Q1,124,49204,30448107,108.666666666667,7.75,0
35,2006Q1,69,71372,30448107,108.666666666667,7.75,0
35,2006Q1,79,90095,30448107,108.666666666667,7.75,0
35,2006Q1,146,45005,30448107,108.666666666667,7.75,0
35,2006Q1,70,58079,30448107,108.666666666667,7.75,0
35,2006Q1,143,27182,30448107,108.666666666667,7.75,0
35,2006Q1,119,34294,30448107,108.666666666667,7.75,0
35,2006Q1,115,27654,30448107,108.666666666667,7.75,0
35,2006Q1,72,52420,30448107,108.666666666667,7.75,0
35,2006Q1,46,65344,30448107,108.666666666667,7.75,0
35,2006Q1,58,43873,30448107,108.666666666667,7.75,0
35,2006Q1,48,244160,30448107,108.666666666667,7.75,0
35,2006Q1,88,86889,30448107,108.666666666667,7.75,0
35,2006Q1,98,48391,30448107,108.666666666667,7.75,0
35,2006Q1,74,67616,30448107,108.666666666667,7.75,0
35,2006Q1,132,102575,30448107,108.666666666667,7.75,0
35,2006Q1,157,46001,30448107,108.666666666667,7.75,0
35,2006Q1,148,25905,30448107,108.666666666667,7.75,0
35,2006Q1,117,35122,30448107,108.666666666667,7.75,0
35,2006Q1,42,38287,30448107,108.666666666667,7.75,0
35,2006Q1,149,19594,30448107,108.666666666667,7.75,0
35,2006Q1,152,24760,30448107,108.666666666667,7.75,0
35,2006Q1,103,61899,30448107,108.666666666667,7.75,0
35,2006Q1,90,123725,30448107,108.666666666667,7.75,0
35,2006Q1,45,128146,30448107,108.666666666667,7.75,0
35,2006Q1,67,37156,30448107,108.666666666667,7.75,0
35,2006Q1,126,28534,30448107,108.666666666667,7.75,0
35,2006Q1,154,43438,30448107,108.666666666667,7.75,0
35,2006Q1,53,45255,30448107,108.666666666667,7.75,0
35,2006Q1,140,37597,30448107,108.666666666667,7.75,0
35,2006Q1,101,84967,30448107,108.666666666667,7.75,0
35,2006Q1,134,34531,30448107,108.666666666667,7.75,0
35,2006Q1,122,51335,30448107,108.666666666667,7.75,0
35,2006Q1,64,99193,30448107,108.666666666667,7.75,0
35,2006Q1,107,58248,30448107,108.666666666667,7.75,0
35,2006Q1,159,63370,30448107,108.666666666667,7.75,0
35,2006Q1,131,42207,30448107,108.666666666667,7.75,0
35,2006Q1,78,104780,30448107,108.666666666667,7.75,0
35,2006Q1,23,5190,30448107,108.666666666667,7.75,0
35,2006Q1,39,78557,30448107,108.666666666667,7.75,0
35,2006Q1,106,64957,30448107,108.666666666667,7.75,0
35,2006Q1,144,12949,30448107,108.666666666667,7.75,0
35,2006Q1,28,16229,30448107,108.666666666667,7.75,0
35,2006Q1,156,35519,30448107,108.666666666667,7.75,0
35,2006Q1,137,57402,30448107,108.666666666667,7.75,0
35,2006Q1,110,25873,30448107,108.666666666667,7.75,0
35,2006Q1,153,16219,30448107,108.666666666667,7.75,0
35,2006Q1,32,14705,30448107,108.666666666667,7.75,0
35,2006Q1,129,56627,30448107,108.666666666667,7.75,0
35,2006Q1,29,7820,30448107,108.666666666667,7.75,0
35,2006Q1,27,6218,30448107,108.666666666667,7.75,0
35,2006Q1,31,25524,30448107,108.666666666667,7.75,0
35,2006Q1,138,23281,30448107,108.666666666667,7.75,0
35,2006Q1,17,3710,30448107,108.666666666667,7.75,0
35,2006Q1,19,1506,30448107,108.666666666667,7.75,0
35,2006Q1,30,9642,30448107,108.666666666667,7.75,0
35,2006Q1,24,6816,30448107,108.666666666667,7.75,0
35,2006Q1,26,1678,30448107,108.666666666667,7.75,0
35,2006Q1,16,2322,30448107,108.666666666667,7.75,0
35,2006Q1,18,3741,30448107,108.666666666667,7.75,0
35,2006Q1,21,2897,30448107,108.666666666667,7.75,0
35,2006Q1,15,1064,30448107,108.666666666667,7.75,0
35,2006Q2,43,379260,30562460,109.133333333333,7.75,0
35,2006Q2,45,141512,30562460,109.133333333333,7.75,0
35,2006Q2,47,687101,30562460,109.133333333333,7.75,0
35,2006Q2,101,98832,30562460,109.133333333333,7.75,0
35,2006Q2,68,160121,30562460,109.133333333333,7.75,0
35,2006Q2,158,98539,30562460,109.133333333333,7.75,0
35,2006Q2,69,53419,30562460,109.133333333333,7.75,0
35,2006Q2,144,75806,30562460,109.133333333333,7.75,0
35,2006Q2,141,158898,30562460,109.133333333333,7.75,0
35,2006Q2,34,92908,30562460,109.133333333333,7.75,0
35,2006Q2,40,207121,30562460,109.133333333333,7.75,0
35,2006Q2,75,304796,30562460,109.133333333333,7.75,0
35,2006Q2,52,297912,30562460,109.133333333333,7.75,0
35,2006Q2,72,122385,30562460,109.133333333333,7.75,0
35,2006Q2,70,46313,30562460,109.133333333333,7.75,0
35,2006Q2,135,153444,30562460,109.133333333333,7.75,0
35,2006Q2,122,114214,30562460,109.133333333333,7.75,0
35,2006Q2,136,55819,30562460,109.133333333333,7.75,0
35,2006Q2,99,242823,30562460,109.133333333333,7.75,0
35,2006Q2,87,133065,30562460,109.133333333333,7.75,0
35,2006Q2,57,475932,30562460,109.133333333333,7.75,0
35,2006Q2,71,412986,30562460,109.133333333333,7.75,0
35,2006Q2,120,99158,30562460,109.133333333333,7.75,0
35,2006Q2,28,3191,30562460,109.133333333333,7.75,0
35,2006Q2,85,283863,30562460,109.133333333333,7.75,0
35,2006Q2,123,33043,30562460,109.133333333333,7.75,0
35,2006Q2,66,318977,30562460,109.133333333333,7.75,0
35,2006Q2,113,258285,30562460,109.133333333333,7.75,0
35,2006Q2,129,72518,30562460,109.133333333333,7.75,0
35,2006Q2,96,104719,30562460,109.133333333333,7.75,0
35,2006Q2,125,39324,30562460,109.133333333333,7.75,0
35,2006Q2,80,321674,30562460,109.133333333333,7.75,0
35,2006Q2,105,34495,30562460,109.133333333333,7.75,0
35,2006Q2,94,429003,30562460,109.133333333333,7.75,0
35,2006Q2,89,200317,30562460,109.133333333333,7.75,0
35,2006Q2,118,34362,30562460,109.133333333333,7.75,0
35,2006Q2,76,54262,30562460,109.133333333333,7.75,0
35,2006Q2,82,140475,30562460,109.133333333333,7.75,0
35,2006Q2,153,33990,30562460,109.133333333333,7.75,0
35,2006Q2,46,52152,30562460,109.133333333333,7.75,0
35,2006Q2,126,60017,30562460,109.133333333333,7.75,0
35,2006Q2,37,230111,30562460,109.133333333333,7.75,0
35,2006Q2,48,60236,30562460,109.133333333333,7.75,0
35,2006Q2,103,243347,30562460,109.133333333333,7.75,0
35,2006Q2,127,93124,30562460,109.133333333333,7.75,0
35,2006Q2,61,324122,30562460,109.133333333333,7.75,0
35,2006Q2,50,137603,30562460,109.133333333333,7.75,0
35,2006Q2,35,138923,30562460,109.133333333333,7.75,0
35,2006Q2,117,262067,30562460,109.133333333333,7.75,0
35,2006Q2,106,111384,30562460,109.133333333333,7.75,0
35,2006Q2,81,85035,30562460,109.133333333333,7.75,0
35,2006Q2,64,101321,30562460,109.133333333333,7.75,0
35,2006Q2,116,57635,30562460,109.133333333333,7.75,0
35,2006Q2,49,59975,30562460,109.133333333333,7.75,0
35,2006Q2,109,19321,30562460,109.133333333333,7.75,0
35,2006Q2,150,116341,30562460,109.133333333333,7.75,0
35,2006Q2,53,64326,30562460,109.133333333333,7.75,0
35,2006Q2,17,1937,30562460,109.133333333333,7.75,0
35,2006Q2,63,72747,30562460,109.133333333333,7.75,0
35,2006Q2,86,104311,30562460,109.133333333333,7.75,0
35,2006Q2,108,260395,30562460,109.133333333333,7.75,0
35,2006Q2,54,137493,30562460,109.133333333333,7.75,0
35,2006Q2,140,35825,30562460,109.133333333333,7.75,0
35,2006Q2,151,37533,30562460,109.133333333333,7.75,0
35,2006Q2,131,120121,30562460,109.133333333333,7.75,0
35,2006Q2,124,110260,30562460,109.133333333333,7.75,0
35,2006Q2,83,78452,30562460,109.133333333333,7.75,0
35,2006Q2,59,164665,30562460,109.133333333333,7.75,0
35,2006Q2,100,55301,30562460,109.133333333333,7.75,0
35,2006Q2,145,39673,30562460,109.133333333333,7.75,0
35,2006Q2,149,45792,30562460,109.133333333333,7.75,0
35,2006Q2,102,117662,30562460,109.133333333333,7.75,0
35,2006Q2,92,105433,30562460,109.133333333333,7.75,0
35,2006Q2,65,85125,30562460,109.133333333333,7.75,0
35,2006Q2,110,47651,30562460,109.133333333333,7.75,0
35,2006Q2,90,209101,30562460,109.133333333333,7.75,0
35,2006Q2,44,88038,30562460,109.133333333333,7.75,0
35,2006Q2,130,39619,30562460,109.133333333333,7.75,0
35,2006Q2,55,42490,30562460,109.133333333333,7.75,0
35,2006Q2,78,123535,30562460,109.133333333333,7.75,0
35,2006Q2,143,11468,30562460,109.133333333333,7.75,0
35,2006Q2,79,119837,30562460,109.133333333333,7.75,0
35,2006Q2,67,41827,30562460,109.133333333333,7.75,0
35,2006Q2,133,41199,30562460,109.133333333333,7.75,0
35,2006Q2,33,124989,30562460,109.133333333333,7.75,0
35,2006Q2,112,33588,30562460,109.133333333333,7.75,0
35,2006Q2,36,136464,30562460,109.133333333333,7.75,0
35,2006Q2,156,52096,30562460,109.133333333333,7.75,0
35,2006Q2,62,68441,30562460,109.133333333333,7.75,0
35,2006Q2,152,31750,30562460,109.133333333333,7.75,0
35,2006Q2,77,88655,30562460,109.133333333333,7.75,0
35,2006Q2,148,24323,30562460,109.133333333333,7.75,0
35,2006Q2,88,93655,30562460,109.133333333333,7.75,0
35,2006Q2,74,58034,30562460,109.133333333333,7.75,0
35,2006Q2,73,73767,30562460,109.133333333333,7.75,0
35,2006Q2,95,89590,30562460,109.133333333333,7.75,0
35,2006Q2,38,424020,30562460,109.133333333333,7.75,0
35,2006Q2,138,32003,30562460,109.133333333333,7.75,0
35,2006Q2,155,71533,30562460,109.133333333333,7.75,0
35,2006Q2,93,74883,30562460,109.133333333333,7.75,0
35,2006Q2,154,46600,30562460,109.133333333333,7.75,0
35,2006Q2,39,117041,30562460,109.133333333333,7.75,0
35,2006Q2,84,111507,30562460,109.133333333333,7.75,0
35,2006Q2,41,91505,30562460,109.133333333333,7.75,0
35,2006Q2,24,9993,30562460,109.133333333333,7.75,0
35,2006Q2,104,66288,30562460,109.133333333333,7.75,0
35,2006Q2,147,66902,30562460,109.133333333333,7.75,0
35,2006Q2,132,48567,30562460,109.133333333333,7.75,0
35,2006Q2,91,44199,30562460,109.133333333333,7.75,0
35,2006Q2,25,3086,30562460,109.133333333333,7.75,0
35,2006Q2,58,46901,30562460,109.133333333333,7.75,0
35,2006Q2,115,57657,30562460,109.133333333333,7.75,0
35,2006Q2,134,46069,30562460,109.133333333333,7.75,0
35,2006Q2,157,17438,30562460,109.133333333333,7.75,0
35,2006Q2,146,39003,30562460,109.133333333333,7.75,0
35,2006Q2,42,25088,30562460,109.133333333333,7.75,0
35,2006Q2,97,58469,30562460,109.133333333333,7.75,0
35,2006Q2,98,67500,30562460,109.133333333333,7.75,0
35,2006Q2,142,57122,30562460,109.133333333333,7.75,0
35,2006Q2,51,49790,30562460,109.133333333333,7.75,0
35,2006Q2,111,51964,30562460,109.133333333333,7.75,0
35,2006Q2,159,37298,30562460,109.133333333333,7.75,0
35,2006Q2,31,17863,30562460,109.133333333333,7.75,0
35,2006Q2,137,33975,30562460,109.133333333333,7.75,0
35,2006Q2,128,29049,30562460,109.133333333333,7.75,0
35,2006Q2,56,47404,30562460,109.133333333333,7.75,0
35,2006Q2,160,33882,30562460,109.133333333333,7.75,0
35,2006Q2,21,4079,30562460,109.133333333333,7.75,0
35,2006Q2,121,38701,30562460,109.133333333333,7.75,0
35,2006Q2,60,57392,30562460,109.133333333333,7.75,0
35,2006Q2,139,26287,30562460,109.133333333333,7.75,0
35,2006Q2,114,25953,30562460,109.133333333333,7.75,0
35,2006Q2,29,7044,30562460,109.133333333333,7.75,0
35,2006Q2,30,14060,30562460,109.133333333333,7.75,0
35,2006Q2,16,3822,30562460,109.133333333333,7.75,0
35,2006Q2,107,36539,30562460,109.133333333333,7.75,0
35,2006Q2,32,19700,30562460,109.133333333333,7.75,0
35,2006Q2,119,29469,30562460,109.133333333333,7.75,0
35,2006Q2,19,3143,30562460,109.133333333333,7.75,0
35,2006Q2,20,2479,30562460,109.133333333333,7.75,0
35,2006Q2,27,13931,30562460,109.133333333333,7.75,0
35,2006Q2,22,4778,30562460,109.133333333333,7.75,0
35,2006Q2,26,4111,30562460,109.133333333333,7.75,0
35,2006Q2,15,2477,30562460,109.133333333333,7.75,0
35,2006Q2,23,5392,30562460,109.133333333333,7.75,0
35,2006Q2,18,2676,30562460,109.133333333333,7.75,0
35,2006Q3,82,120459,30675619,109.2,7.75,0
35,2006Q3,104,59719,30675619,109.2,7.75,0
35,2006Q3,100,52979,30675619,109.2,7.75,0
35,2006Q3,117,271709,30675619,109.2,7.75,0
35,2006Q3,61,325736,30675619,109.2,7.75,0
35,2006Q3,90,206484,30675619,109.2,7.75,0
35,2006Q3,47,696215,30675619,109.2,7.75,0
35,2006Q3,85,229228,30675619,109.2,7.75,0
35,2006Q3,43,257274,30675619,109.2,7.75,0
35,2006Q3,39,131835,30675619,109.2,7.75,0
35,2006Q3,108,275242,30675619,109.2,7.75,0
35,2006Q3,131,96742,30675619,109.2,7.75,0
35,2006Q3,29,8920,30675619,109.2,7.75,0
35,2006Q3,66,313198,30675619,109.2,7.75,0
35,2006Q3,122,126816,30675619,109.2,7.75,0
35,2006Q3,34,109817,30675619,109.2,7.75,0
35,2006Q3,60,70851,30675619,109.2,7.75,0
